concept_key,preferred_name,semantic_definition,entity_level,value_type,cardinality,structured_shape_ref,source_of_truth_kind,read_contract,write_contract,applicability_kind,owner_candidate,representation_candidate,localization_kind,vocabulary_kind,concept_status,evidence_platforms,evidence_coverage_count,alias_concept_keys,broader_concept_key,conflicts_with_concept_keys,decision_reference,confidence,review_status,review_note
google_merchant:attribute:specialtyhousingtype,specialtyHousingType,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,PropertyVertical,vertical_scoped_publication_attribute,publication_language_context_not_localization,provider_controlled_or_typed,category_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:structureddescription,structuredDescription,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,ProductData,processed_output_with_conditional_input_binding,publication_language_context_not_localization,provider_controlled_or_typed,reusable_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:structuredtitle,structuredTitle,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,ProductData,processed_output_with_conditional_input_binding,publication_language_context_not_localization,provider_controlled_or_typed,reusable_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:subscriptioncost,subscriptionCost,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Pricing,publication_commercial_binding,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:sustainabilityincentives,sustainabilityIncentives,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,list,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Compliance,sustainability_incentive_program_candidate,publication_language_context_not_localization,provider_controlled_or_typed,deferred,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_sustainability_incentives,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:title,title,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,ProductData,processed_output_with_conditional_input_binding,publication_language_context_not_localization,provider_controlled_or_typed,reusable_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:transittimelabel,transitTimeLabel,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Connector,publication_channel_control,publication_language_context_not_localization,provider_controlled_or_typed,channel,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:trim,trim,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,VehicleVertical,vertical_scoped_publication_attribute,publication_language_context_not_localization,provider_controlled_or_typed,category_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:unitarea,unitArea,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,PropertyVertical,vertical_scoped_publication_attribute,publication_language_context_not_localization,provider_controlled_or_typed,category_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:unitpricingbasemeasure,unitPricingBaseMeasure,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,PricingOrCompliance,structured_unit_pricing_measure,publication_language_context_not_localization,provider_controlled_or_typed,deferred,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_unit_pricing,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:unitpricingmeasure,unitPricingMeasure,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,PricingOrCompliance,structured_unit_pricing_measure,publication_language_context_not_localization,provider_controlled_or_typed,deferred,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_unit_pricing,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:utilitiesincluded,utilitiesIncluded,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,list,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,PropertyVertical,vertical_scoped_publication_attribute,publication_language_context_not_localization,provider_controlled_or_typed,category_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:variantoptions,variantOptions,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,list,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,VariantComposition,variant_grouping_composition,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:vehicleallinprice,vehicleAllInPrice,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Pricing,vertical_scoped_pricing_capability,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:vehicleexpenses,vehicleExpenses,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Pricing,vertical_scoped_pricing_capability,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:vehiclemandatoryinspectionincluded,vehicleMandatoryInspectionIncluded,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,boolean,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Compliance,vertical_compliance_candidate,publication_language_context_not_localization,provider_controlled_or_typed,deferred,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability|queue:google_compliance,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:vehiclemsrp,vehicleMsrp,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Pricing,vertical_scoped_pricing_capability,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:vehiclepricetype,vehiclePriceType,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Pricing,vertical_scoped_pricing_capability,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:videolinks,videoLinks,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,list,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Media,publication_media_binding,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:vin,vin,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,VehicleVertical,vertical_scoped_publication_attribute,publication_language_context_not_localization,provider_controlled_or_typed,category_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:virtualmodellink,virtualModelLink,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Media,publication_media_binding,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:warranty,warranty,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,structured,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,Compliance,vertical_compliance_candidate,publication_language_context_not_localization,provider_controlled_or_typed,deferred,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability|queue:google_compliance,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:attribute:year,year,"Google Merchant provider-local publication semantic.",ProcessedProductAttribute,string,optional_one,not_applicable,google_publication_or_submission,processed_publication_output,conditional_write_by_data_spec,provider_contextual,VehicleVertical,vertical_scoped_publication_attribute,publication_language_context_not_localization,provider_controlled_or_typed,category_candidate,google_merchant,1,not_applicable,not_applicable,not_applicable,queue:google_vertical_applicability,supported,DEFERRED_REVIEW,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:base64encodedname,base64EncodedName,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,resource_projection,system_or_request_mechanic,provider_context,Connector,resource_locator_or_encoding,publication_language_context_not_localization,provider_controlled_or_typed,governance,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:base64encodedproduct,base64EncodedProduct,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,resource_projection,system_or_request_mechanic,provider_context,Connector,resource_locator_or_encoding,publication_language_context_not_localization,provider_controlled_or_typed,governance,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:contentlanguage,contentLanguage,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,product_input_context,request_context,provider_context,Connector,publication_context,publication_language_context_not_localization,provider_controlled_or_typed,channel,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:customattributes,customAttributes,"Google Merchant provider-local publication semantic.",ProductInput,list,optional_one,not_applicable,google_publication_or_submission,product_input_container,submission_container,provider_context,Connector,submission_attribute_container,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:feedlabel,feedLabel,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,product_input_context,request_context,provider_context,Connector,publication_context,publication_language_context_not_localization,provider_controlled_or_typed,channel,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:legacylocal,legacyLocal,"Google Merchant provider-local publication semantic.",ProductInput,boolean,optional_one,not_applicable,google_publication_or_submission,product_input_context,request_context,provider_context,Connector,publication_context,publication_language_context_not_localization,provider_controlled_or_typed,channel,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:name,name,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,resource_projection,system_or_request_mechanic,provider_context,Connector,resource_locator_or_encoding,publication_language_context_not_localization,provider_controlled_or_typed,governance,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:offerid,offerId,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,product_input_resource,merchant_supplied,provider_context,Connector,merchant_offer_identity,publication_language_context_not_localization,provider_controlled_or_typed,governance,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:product,product,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,resource_projection,system_or_request_mechanic,provider_context,Connector,resource_locator_or_encoding,publication_language_context_not_localization,provider_controlled_or_typed,governance,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:productattributes,productAttributes,"Google Merchant provider-local publication semantic.",ProductInput,structured,optional_one,not_applicable,google_publication_or_submission,product_input_container,submission_container,provider_context,Connector,submission_attribute_container,publication_language_context_not_localization,provider_controlled_or_typed,domain,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
google_merchant:product_input:versionnumber,versionNumber,"Google Merchant provider-local publication semantic.",ProductInput,string,optional_one,not_applicable,google_publication_or_submission,resource_projection,conditional_insert_update,provider_context,Connector,concurrency_version,publication_language_context_not_localization,provider_controlled_or_typed,governance,google_merchant,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Single physical Google representation; cross-platform merge deferred."
